AREA_GEOGRAFICA,PROYECTO,INSTALACION,USUARIO,TIPO_USUARIO,TIPO_ASISTENCIA,EQUIPO,TIPO_EQUIPO,TIPO_FRACCION,TIPO_AVERIA,TIPO_FALLO,TIEMPO_ENTRE_EQUIPOS,TIEMPO_ENTRE_EQUIPOS_ASSIST_TYPE,TIEMPO_ENTRE_EQUIPO_FALLO,TIEMPO_ENTRE_FALLO_EQUIPO_AVERIA,TIEMPO_VIAJE,TIEMPO_TRABAJO,INMERSION,ACOMPANANTE,TRABAJO_FINALIZADO,RED_VERTIDO,ORDEN_TRABAJO,TIPO_ORDEN,TIEMPO_FECHAPREVISTA_FECHAFINALIZACION,HAY_MATERIALES_TEXTO,CANTIDAD_MATERIALES,COSTO
1,14,1401,62,1,0,92885,2100,0,0,0,337,0,0,0,0,60,0,0,0,3,38461,4,31,0,1014,43019
1,14,1401,62,1,0,27922,2200,0,0,0,356,0,0,0,0,60,0,0,0,3,38486,4,31,0,1014,43019
1,14,1401,62,1,0,29688,2200,0,0,0,356,0,0,0,0,60,0,0,0,3,38488,4,31,0,1014,43019
1,14,1401,62,1,0,35587,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38136,4,31,0,1014,43019
1,14,1401,62,1,0,40469,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38507,4,31,0,1014,43019
1,14,1401,62,1,0,43853,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38203,4,31,0,1014,43019
1,14,1401,62,1,0,46366,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38204,4,31,0,1014,43019
1,14,1401,62,1,0,48273,2200,0,0,0,337,0,0,0,0,60,0,0,0,3,38205,4,31,0,1014,43019
1,14,1401,62,1,0,49676,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38206,4,31,0,1014,43019
1,14,1401,62,1,0,50686,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38207,4,31,0,1014,43019
1,14,1401,62,1,0,51639,2200,0,0,0,352,0,0,0,0,60,0,0,0,3,38208,4,31,0,1014,43019
1,14,1401,62,1,0,28916,2200,0,0,0,433,0,0,0,0,60,0,0,0,3,38126,4,31,0,1014,43019
1,14,1401,62,1,0,30446,2200,0,0,0,32,0,0,0,0,60,0,0,0,3,38489,4,33,0,1014,43019
1,14,1401,62,1,0,31169,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38130,4,33,0,1014,43019
1,14,1401,62,1,1,24798,0,2,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35383,0,2,5,3,436,191,0,81,0,240,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,3,428,319,319,319,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,4,428,319,179,319,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,0,33182,2200,0,0,0,69,0,0,0,0,60,0,0,0,3,38493,4,37,0,1014,43019
1,14,1401,62,1,0,34597,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38495,4,37,0,1014,43019
1,14,1401,62,1,0,93140,2100,0,0,0,246,0,0,0,0,60,0,0,0,3,38113,4,37,0,1014,43019
1,14,1401,62,1,0,36671,2200,0,0,0,37,0,0,0,0,60,0,0,0,3,38139,4,38,0,1014,43019
1,14,1401,62,1,0,93831,2100,0,0,0,247,0,0,0,0,60,0,0,0,3,38114,4,38,0,1014,43019
1,14,1401,62,1,0,35694,2200,0,0,0,345,0,0,0,0,60,0,0,0,3,38137,4,39,0,1014,43019
1,14,1401,62,1,0,94392,2100,0,0,0,248,0,0,0,0,60,0,0,0,3,38115,4,39,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,0,36158,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38498,4,43,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,0,33847,2200,0,0,0,246,0,0,0,0,60,0,0,0,3,38494,4,52,0,1014,43019
1,14,1401,62,1,0,37138,2200,0,0,0,377,0,0,0,0,60,0,0,0,3,38500,4,52,0,1014,43019
1,14,1401,62,1,0,37599,2200,0,0,0,281,0,0,0,0,60,0,0,0,3,38501,4,52,0,1014,43019
1,14,1401,62,1,0,38094,2200,0,0,0,405,0,0,0,0,60,0,0,0,3,38195,4,52,0,1014,43019
1,14,1401,62,1,0,38466,2200,0,0,0,406,0,0,0,0,60,0,0,0,3,38196,4,52,0,1014,43019
1,14,1401,62,1,0,38936,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38197,4,52,0,1014,43019
1,14,1401,62,1,0,39371,2200,0,0,0,338,0,0,0,0,60,0,0,0,3,38198,4,52,0,1014,43019
1,14,1401,62,1,0,39854,2200,0,0,0,377,0,0,0,0,60,0,0,0,3,38199,4,52,0,1014,43019
1,14,1401,62,1,0,40537,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38508,4,52,0,1014,43019
1,14,1401,62,1,0,40916,2200,0,0,0,0,0,0,0,0,60,0,0,0,3,38509,4,52,0,1014,43019
1,14,1401,62,1,1,106689,2100,0,3,5,355,338,338,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,41047,0,2,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,24239,0,4,5,1,139,139,139,139,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,0,0,0,5,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,181172,1000,0,3,2,0,0,0,0,0,60,0,0,0,3,0,0,0,1,1014,43019
1,14,1401,62,1,1,40469,2200,0,6,1,21,0,0,0,0,120,0,0,0,3,0,0,0,1,1014,43019
1,14,1401,62,1,1,0,0,0,5,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,48273,2200,0,6,1,358,0,0,0,0,120,0,0,0,3,0,0,0,1,1014,43019
1,14,1401,62,1,1,33338,0,5,5,3,356,356,0,356,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,0,27444,2200,0,0,0,428,0,0,0,0,60,0,0,0,3,38124,4,53,0,1014,43019
1,14,1401,62,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,38607,2,28,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39678,0,5,5,1,13,13,13,13,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,26895,0,2,5,6,468,404,0,48,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,0,0,0,5,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,26895,0,2,5,6,468,404,0,48,0,240,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,240,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,0,0,0,5,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,38936,2200,0,3,4,13,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39283,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35417,0,4,5,5,50,50,50,50,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,469,199,0,199,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40098,0,5,5,6,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39283,0,5,5,5,14,14,0,14,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,24394,0,5,5,6,367,367,0,14,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35417,0,4,5,5,64,64,64,64,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,483,213,0,213,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,483,213,0,213,0,60,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,23153,0,5,5,6,367,367,0,367,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,483,213,0,213,0,300,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27490,2500,0,7,0,483,483,0,483,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27490,2500,0,7,0,483,483,0,483,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39277,0,5,5,1,129,129,129,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39279,0,5,5,1,80,80,64,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,34282,0,4,3,2,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27490,2500,0,7,0,483,483,0,483,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27490,2500,0,7,0,483,483,0,483,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,483,213,0,213,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,240,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35762,0,5,5,5,373,373,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35890,0,4,5,5,118,118,0,72,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,24338,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35828,0,2,5,3,338,338,118,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40352,0,5,5,6,457,457,0,457,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,24855,0,5,5,6,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27131,700,0,7,0,496,496,0,496,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,6,496,387,0,387,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40357,0,5,5,2,414,414,100,414,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,6,496,387,0,387,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,30863,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,36986,0,5,5,6,36,36,36,36,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,3,496,387,387,387,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,27131,700,0,7,0,496,496,0,496,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,36474,0,4,5,1,387,387,387,387,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27226,1200,0,3,4,336,336,175,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,25966,0,5,5,3,315,315,98,315,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,28158,0,5,5,3,88,88,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,1,0,529,259,0,259,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39027,0,5,3,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,1,0,529,259,0,259,0,240,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39282,0,5,3,1,529,529,529,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39282,0,5,3,1,529,529,529,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,1,0,529,259,0,259,0,120,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,41047,0,2,5,1,89,89,89,89,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,25398,0,5,5,1,490,40,40,40,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39737,0,5,5,1,228,228,228,228,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27226,1200,0,5,4,350,350,189,350,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,28346,0,2,5,1,385,385,385,385,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,24321,0,2,5,1,453,453,453,453,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27226,1200,0,5,4,350,350,189,350,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,29882,0,5,5,1,228,228,228,228,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27490,2500,0,5,3,543,189,40,40,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,28916,2200,0,8,0,543,0,0,0,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40352,0,5,3,1,497,497,497,399,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,123236,2100,0,5,5,446,385,385,329,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,40347,0,5,7,0,559,559,0,559,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,28346,0,2,5,1,416,416,416,416,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27226,1200,0,3,3,381,381,0,45,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,25647,0,4,3,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,25998,0,5,5,1,519,519,519,519,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,30916,0,2,3,2,31,31,0,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,31599,0,5,5,3,416,416,416,416,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,34750,0,5,5,3,259,259,0,259,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,123236,2100,0,5,5,477,416,416,360,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,26895,0,2,7,0,575,575,0,575,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,35383,0,2,7,0,575,575,0,575,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,40347,0,5,7,0,575,575,0,575,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,181172,1000,0,5,0,120,120,0,71,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,168307,1000,0,5,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,171183,1000,0,5,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,173099,1000,0,5,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,37599,2200,0,1,0,401,401,0,401,0,60,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,29321,0,5,5,5,0,0,0,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40192,0,5,3,1,361,361,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,0,0,0,3,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40178,0,5,5,1,575,575,575,575,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,575,305,0,305,0,120,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,25294,0,5,5,1,331,331,331,331,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,37267,0,2,3,4,413,413,0,70,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,37414,0,5,3,4,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,51639,2200,0,3,1,518,343,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27099,602,0,1,0,574,0,0,0,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27226,1200,0,3,2,406,406,0,70,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,34082,0,4,5,6,145,145,145,145,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40153,0,5,3,1,441,441,441,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40352,0,5,5,5,560,560,187,560,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35762,0,5,3,3,476,476,272,476,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,0,0,0,3,3,0,0,0,0,0,180,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,35828,0,2,3,3,441,441,221,441,0,240,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,606,336,0,336,0,240,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40148,0,5,3,4,403,403,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40352,0,5,5,5,560,560,187,560,0,60,0,0,0,3,0,0,0,1,1014,43019
1,14,1401,62,1,1,40347,0,5,3,2,607,469,0,469,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,39854,2200,0,8,0,529,0,0,0,0,300,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,31277,0,5,5,1,385,385,385,385,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,606,336,0,336,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40805,0,5,5,1,545,545,545,175,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,93140,2100,0,8,0,413,291,0,291,0,60,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,606,336,0,336,0,180,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40347,0,5,3,1,607,469,469,469,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,3,599,490,490,490,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,27131,700,0,5,4,599,490,350,490,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,39371,2200,0,6,3,490,490,490,0,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,48276,2,1,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40347,0,5,3,2,677,539,70,539,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40347,0,5,3,2,677,539,70,539,0,60,0,0,0,3,0,0,0,1,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40347,0,5,3,2,677,539,70,539,0,60,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,1,40347,0,5,3,2,677,539,70,539,0,120,0,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,2,27490,2500,0,8,0,676,406,0,406,0,240,1,0,0,3,0,0,0,0,1014,43019
1,14,1401,62,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,1014,43019
